"X1.lambda.1.";"X2.lambda.1.";"X3.lambda.1.";"X4.lambda.1.";"X1.lambda.2.";"X2.lambda.2.";"X3.lambda.2.";"X4.lambda.2.";"X1.lambda.3.";"X2.lambda.3.";"X3.lambda.3.";"X4.lambda.3.";"X1.lambda.4.";"X2.lambda.4.";"X3.lambda.4.";"X4.lambda.4.";"X1.lambda.5.";"X2.lambda.5.";"X3.lambda.5.";"X4.lambda.5.";"X1.lambda.6.";"X2.lambda.6.";"X3.lambda.6.";"X4.lambda.6.";"X1.lambda.7.";"X2.lambda.7.";"X3.lambda.7.";"X4.lambda.7.";"X1.lambda.8.";"X2.lambda.8.";"X3.lambda.8.";"X4.lambda.8.";"X1.lambda.9.";"X2.lambda.9.";"X3.lambda.9.";"X4.lambda.9.";"X1.lambda.10.";"X2.lambda.10.";"X3.lambda.10.";"X4.lambda.10.";"X1.lambda.11.";"X2.lambda.11.";"X3.lambda.11.";"X4.lambda.11.";"X1.lambda.12.";"X2.lambda.12.";"X3.lambda.12.";"X4.lambda.12.";"X1.lambda.13.";"X2.lambda.13.";"X3.lambda.13.";"X4.lambda.13.";"X1.lambda.14.";"X2.lambda.14.";"X3.lambda.14.";"X4.lambda.14.";"X1.lambda.15.";"X2.lambda.15.";"X3.lambda.15.";"X4.lambda.15.";"X1.lambda.16.";"X2.lambda.16.";"X3.lambda.16.";"X4.lambda.16.";"X1.lambda.17.";"X2.lambda.17.";"X3.lambda.17.";"X4.lambda.17.";"X1.lambda.18.";"X2.lambda.18.";"X3.lambda.18.";"X4.lambda.18.";"X1.lambda.19.";"X2.lambda.19.";"X3.lambda.19.";"X4.lambda.19.";"X1.lambda.20.";"X2.lambda.20.";"X3.lambda.20.";"X4.lambda.20.";"X1.lambda.21.";"X2.lambda.21.";"X3.lambda.21.";"X4.lambda.21."
0,0270439;0,0266106;0,0290558;0,0277057;0,0272578;0,028493;0,0258186;0,0269242;0,0274742;0,0277021;0,025663;0,0277411;0,0201232;0,0187851;0,0178569;0,0198379;0,0187174;0,018072;0,0206874;0,0194337;0,0187432;0,0179775;0,0195432;0,0195376;0,0120433;0,0113691;0,011933;0,0101658;0,0102267;0,011665;0,0101668;0,0112987;0,0110779;0,00925232;0,0110527;0,0106411;0,00431902;0,0024555;0,0034676;0,00564152;0,00448504;0,00308484;0,00410603;0,00299683;0,00336532;0,00265216;0,0024988;0,00351389;0,00934828;0,00881784;0,00898028;0,00925346;0,0101014;0,0103373;0,0106544;0,00899838;0,00900681;0,00886571;0,00619271;0,00875834;0,014211;0,0130218;0,0134992;0,0139207;0,0148976;0,0123911;0,0147055;0,0140446;0,0154466;0,0146488;0,0147148;0,0150006;0,0131816;0,0118598;0,0122726;0,0137694;0,0143941;0,015075;0,014897;0,0137275;0,0136177;0,0132816;0,0146224;0,0139404
0,0271385;0,0271742;0,0256903;0,0275692;0,0273913;0,0267631;0,0278284;0,0278675;0,0262876;0,0262567;0,0257939;0,0267042;0,0178338;0,0189161;0,0175578;0,0194557;0,0192828;0,0176758;0,0207344;0,0181997;0,0186337;0,0177729;0,0198727;0,0189186;0,00947702;0,00981492;0,0120962;0,0119469;0,0117034;0,0119495;0,012062;0,0109356;0,010776;0,0105632;0,0112022;0,0108295;0,00405856;0,00326381;0,00433426;0,00495619;0,00342416;0,00400002;0,00436195;0,00540996;0,00491372;0,00445479;0,0029408;0,0030934;0,0085787;0,0102439;0,00866856;0,00921782;0,00813506;0,0101263;0,00984389;0,00805433;0,00783541;0,0103368;0,00729789;0,00860278;0,0123313;0,0138864;0,0137983;0,0128217;0,0132569;0,0119982;0,0152713;0,0142359;0,0127996;0,0140997;0,0131599;0,0134458;0,0148169;0,0134761;0,0147682;0,0153709;0,0141361;0,0131349;0,0141513;0,0152512;0,0134547;0,0136221;0,0151381;0,0129305
0,0267703;0,0270812;0,0279439;0,0262849;0,0255965;0,0271383;0,0264856;0,025269;0,0281055;0,0272975;0,0272793;0,0258215;0,0209152;0,019438;0,0198475;0,0199271;0,0180508;0,0199854;0,02108;0,0187321;0,0198121;0,0196044;0,0194411;0,0208214;0,0116234;0,011361;0,011925;0,0109034;0,0105868;0,0111715;0,00939324;0,0109337;0,0105769;0,0104551;0,00972229;0,00992045;0,00409383;0,00407702;0,00294933;0,00641267;0,00468172;0,00308389;0,00336574;0,00411428;0,00362652;0,00302239;0,00232847;0,00407208;0,00785917;0,00843181;0,00894909;0,00733657;0,00953427;0,00817227;0,00817001;0,00970501;0,00957654;0,00906948;0,00853614;0,00805188;0,0148369;0,0126466;0,0124553;0,014987;0,0147529;0,0145344;0,0150864;0,0147622;0,0162768;0,0129352;0,0122789;0,0135917;0,0129845;0,0140098;0,013062;0,0122998;0,0145283;0,0145015;0,0134606;0,0143645;0,0143627;0,0128571;0,0152436;0,0149851
0,0272158;0,0272697;0,0274185;0,0268508;0,0247227;0,0271495;0,0284001;0,0277047;0,027306;0,0280196;0,0262829;0,0271778;0,0192329;0,0212425;0,0193279;0,0190812;0,0204894;0,018648;0,0163312;0,0180847;0,0178223;0,0185522;0,0176387;0,0187954;0,0124153;0,0131712;0,010024;0,0118263;0,00994821;0,0117227;0,0117855;0,0125333;0,0119112;0,0108508;0,0118707;0,0102367;0,00496018;0,00512765;0,00261321;0,0047937;0,00309056;0,00343977;0,00493925;0,00323052;0,00341125;0,00354984;0,00492611;0,00305424;0,00741306;0,00846254;0,0102447;0,00744344;0,00889954;0,00961926;0,00883909;0,00901908;0,0100261;0,0079637;0,00893284;0,0093909;0,01477;0,0118194;0,0140319;0,0121902;0,0132043;0,0140671;0,0121858;0,0144345;0,0149609;0,013438;0,0150223;0,0150478;0,0134637;0,0149528;0,013972;0,0130592;0,0149397;0,0135539;0,0158662;0,015662;0,0145139;0,013838;0,0130249;0,0132908
0,027538;0,0260445;0,0264824;0,0293187;0,0259946;0,0255238;0,0289836;0,0278937;0,0276737;0,0266362;0,0258244;0,0261887;0,0192483;0,0171249;0,0167328;0,0196525;0,016133;0,019034;0,0192991;0,0200792;0,0183053;0,0190911;0,0182005;0,0190958;0,011322;0,00970865;0,0127249;0,0105233;0,00921365;0,0123695;0,0124141;0,0101509;0,00941047;0,00974047;0,0114842;0,0102541;0,00395766;0,00279801;0,00502402;0,00466544;0,00404056;0,00475353;0,00479662;0,00313503;0,00190124;0,00313729;0,00432962;0,00487718;0,00869778;0,0089236;0,00893746;0,00881688;0,0087877;0,00796058;0,00803836;0,00741369;0,009374;0,0102083;0,00763522;0,00960121;0,0150497;0,0174924;0,0155982;0,014455;0,0147853;0,0150759;0,0123725;0,0141115;0,0128518;0,0159056;0,0143301;0,0142098;0,016014;0,0136023;0,0134597;0,0145003;0,0120989;0,015279;0,0125963;0,0151046;0,014795;0,0140269;0,0137442;0,0139737
0,0282957;0,0257227;0,0259958;0,0276995;0,0265298;0,0269262;0,0251603;0,0273116;0,0258866;0,0271844;0,0268458;0,025963;0,0183785;0,0185914;0,0197537;0,0191355;0,0194627;0,0193043;0,018381;0,0198915;0,017034;0,0200422;0,0197086;0,0193653;0,0109595;0,0113258;0,00999031;0,0111709;0,0138469;0,0109979;0,0106905;0,00991822;0,0134127;0,0126661;0,0106178;0,0104329;0,00380359;0,00413577;0,00225547;0,00377383;0,00422179;0,00313764;0,00422291;0,00327754;0,00509274;0,00329859;0,00388887;0,00529249;0,00909549;0,00911421;0,00909698;0,00824092;0,00930303;0,0100437;0,00917318;0,00730623;0,00824706;0,00841979;0,0108267;0,00915037;0,013767;0,0141822;0,0132138;0,0126903;0,0130683;0,0141761;0,0128373;0,0144696;0,0141819;0,0154346;0,0177133;0,0126705;0,0125013;0,0146457;0,0130188;0,0154297;0,0141312;0,014776;0,0150508;0,0151492;0,0128386;0,0126897;0,0133671;0,013647
0,0277635;0,0266821;0,0268916;0,0271832;0,0271699;0,0261936;0,0259525;0,0266314;0,0270874;0,0240462;0,0259624;0,0267075;0,0186604;0,0195712;0,0180483;0,0175269;0,0192919;0,0192697;0,0204265;0,0184643;0,0172773;0,0191366;0,0201579;0,0184977;0,0106738;0,00996121;0,0104608;0,0107601;0,0141132;0,0104957;0,010271;0,0101535;0,0127615;0,00959928;0,0102437;0,0114131;0,00426401;0,00444339;0,00406636;0,00283904;0,003963;0,00324124;0,00312948;0,00418594;0,00443041;0,00268284;0,00384542;0,00331309;0,00921751;0,00927242;0,00811557;0,00733953;0,00906008;0,00817882;0,00801715;0,00808143;0,00857511;0,00983774;0,00851828;0,0114788;0,0149784;0,0142882;0,0143956;0,0135875;0,0139576;0,015316;0,0148836;0,0132941;0,0134268;0,0139386;0,0139088;0,0140867;0,0123485;0,0145733;0,0140978;0,016322;0,0134547;0,0106967;0,0128786;0,0161824;0,0132849;0,0134506;0,0134029;0,0139479
0,0278656;0,0270208;0,026379;0,0293705;0,0276496;0,0260958;0,0274293;0,0281602;0,0255191;0,0271005;0,0271805;0,0266072;0,0183139;0,0184476;0,018246;0,0187359;0,0188869;0,0188514;0,0182733;0,01943;0,0180144;0,0188914;0,019738;0,0183665;0,00899609;0,0108869;0,0120715;0,0115784;0,0116481;0,0126494;0,00899303;0,0115734;0,011209;0,0116785;0,0113248;0,0109305;0,00220266;0,00315523;0,00328451;0,0038859;0,00250716;0,00300713;0,00475717;0,0042983;0,00447207;0,00339689;0,00334481;0,00299365;0,00768134;0,0088475;0,00948571;0,00898596;0,00744304;0,0106586;0,0103219;0,0100632;0,00748132;0,0082365;0,0088273;0,00843673;0,0138915;0,0148365;0,0133857;0,0136668;0,0137391;0,0157964;0,0121765;0,0123676;0,0138841;0,0130387;0,0125569;0,013576;0,014223;0,0146749;0,0135305;0,0136927;0,0162609;0,0153767;0,0139034;0,0160721;0,0138086;0,0141645;0,0142196;0,015084
0,0254897;0,0268404;0,0276651;0,0256498;0,0266229;0,0284619;0,0282498;0,0280156;0,026071;0,0279195;0,0269275;0,0270249;0,019273;0,0195004;0,0183539;0,0194252;0,0204174;0,0180164;0,0192588;0,0183821;0,019956;0,0176181;0,0197405;0,0194995;0,0100456;0,0121728;0,0127154;0,00982673;0,010709;0,0121225;0,00971955;0,0100465;0,00947478;0,0117604;0,0114221;0,0102952;0,00463288;0,00401685;0,004704;0,00402923;0,00470329;0,00464118;0,00459555;0,00416389;0,00323723;0,00445268;0,00419492;0,00380688;0,0100541;0,00783035;0,0100698;0,00894964;0,00852055;0,00775339;0,00999394;0,00774578;0,00902237;0,010354;0,00783405;0,00946744;0,0122861;0,0141271;0,0168782;0,0142619;0,0138564;0,0119491;0,0144157;0,0155521;0,0162004;0,0150605;0,0118339;0,0146411;0,012721;0,0146863;0,0144691;0,0120424;0,0139521;0,0128018;0,0135415;0,010799;0,0124095;0,0131362;0,013604;0,0125835
0,0288689;0,0274633;0,0264228;0,0284007;0,0250293;0,0268976;0,0276958;0,0262331;0,0273852;0,0275995;0,0263856;0,0268033;0,0192864;0,0183963;0,0196029;0,0183391;0,0180482;0,0205324;0,0205985;0,0195032;0,0197621;0,0194346;0,0182993;0,0187645;0,0108884;0,0121044;0,0109866;0,0118294;0,0110937;0,0131682;0,0126612;0,012205;0,0115939;0,0123887;0,0109203;0,0106304;0,00360454;0,00448296;0,00320615;0,00395609;0,00296954;0,00291324;0,00386971;0,00410952;0,0024935;0,0031036;0,00441896;0,00403313;0,00933694;0,00967744;0,00918006;0,00949259;0,0101147;0,00918756;0,0116745;0,0100636;0,00843954;0,010457;0,00810893;0,00848908;0,0131941;0,0135869;0,0161101;0,0133422;0,0153284;0,0132549;0,014263;0,0130565;0,0134634;0,0143661;0,0132447;0,0154954;0,0135768;0,0159409;0,0127159;0,0147906;0,0139779;0,0117313;0,0140588;0,0162525;0,014372;0,0133695;0,0154352;0,015573
0,0254034;0,0267475;0,0282659;0,0285702;0,0290302;0,0271046;0,0253526;0,0260111;0,0254291;0,0263522;0,028915;0,0267093;0,0190835;0,0206662;0,0174106;0,0188657;0,0195816;0,0183449;0,0171666;0,0197712;0,0176759;0,0187552;0,0180903;0,0192336;0,0105997;0,0126885;0,00975799;0,011876;0,0103889;0,0106807;0,0098752;0,0117333;0,0104601;0,0104368;0,0129973;0,00995561;0,00299312;0,00454718;0,00398251;0,00373422;0,00410423;0,0027417;0,00472204;0,0042045;0,00359773;0,00312593;0,00355704;0,00531463;0,00863896;0,00902536;0,0085529;0,00873526;0,00797873;0,00804458;0,00889451;0,00910602;0,00914618;0,0121075;0,00929412;0,00795288;0,0141721;0,0136299;0,0136985;0,0141065;0,0124425;0,0128591;0,0143746;0,0118359;0,0155416;0,0115596;0,0141605;0,0145401;0,0137246;0,0159214;0,0169352;0,0154575;0,0142355;0,0144227;0,0142796;0,0152515;0,0140604;0,0130722;0,0126605;0,0149823
0,0286482;0,0275757;0,0264858;0,0260857;0,025065;0,0276456;0,0261984;0,027087;0,0278374;0,0262414;0,0268121;0,0273213;0,0191189;0,0194736;0,021047;0,0191454;0,018949;0,0201172;0,0204131;0,0182645;0,0206897;0,020609;0,0178656;0,0182085;0,0110611;0,00861095;0,0114511;0,0102621;0,0124427;0,011064;0,0112891;0,0105106;0,0109232;0,0115479;0,0110703;0,0110291;0,00498276;0,00313422;0,00515916;0,00328495;0,00349839;0,0036742;0,00290743;0,00327241;0,00485594;0,0030366;0,00490663;0,0027816;0,00893383;0,00850083;0,00886158;0,00770407;0,00948008;0,0105968;0,00980737;0,00850952;0,00838676;0,00631059;0,00811725;0,00866253;0,0134471;0,0138575;0,0132083;0,013528;0,0158864;0,0141611;0,0148492;0,0134333;0,0131362;0,0136017;0,0156608;0,0145727;0,0146825;0,0131565;0,0131331;0,0148756;0,014458;0,013986;0,0125178;0,0129677;0,0137329;0,0147442;0,0135396;0,0137293
0,0263477;0,0277005;0,0254826;0,0260633;0,0275412;0,0275175;0,0277008;0,0272618;0,0260841;0,0267141;0,0292819;0,0264427;0,0191474;0,0194454;0,0188714;0,0192632;0,0190405;0,0202794;0,0201335;0,0177469;0,0181251;0,0207578;0,0197176;0,0200069;0,0108037;0,00899052;0,0117299;0,0109783;0,0120901;0,0106815;0,0119084;0,0110363;0,0112438;0,0109772;0,0119451;0,00991559;0,00384725;0,00303492;0,00323956;0,00308667;0,00611923;0,00348951;0,00275778;0,00593003;0,0038145;0,00255585;0,00483552;0,00187538;0,00874342;0,00847965;0,00810076;0,00649633;0,0110358;0,0113922;0,00903345;0,00867268;0,00954315;0,00653138;0,00888698;0,00911072;0,0146672;0,0139081;0,013869;0,0134887;0,0139431;0,0135366;0,012705;0,0136064;0,0132894;0,0136843;0,0138952;0,0139544;0,0141579;0,0140291;0,0132434;0,0158867;0,0145181;0,0147759;0,0142888;0,0128489;0,0136485;0,0139371;0,0158078;0,0128752
0,024834;0,0269738;0,0263224;0,0258575;0,0279929;0,0244192;0,0274198;0,0272026;0,0272808;0,0271177;0,0269346;0,0261707;0,0188254;0,0181814;0,0181108;0,0191575;0,0191634;0,0181908;0,021225;0,0178178;0,0208395;0,01828;0,0197676;0,0196144;0,011099;0,0131794;0,011405;0,0110159;0,0110025;0,0119867;0,0113043;0,011056;0,0110143;0,0115009;0,00982698;0,0100134;0,0041713;0,00394427;0,00515263;0,00461402;0,00265753;0,00410009;0,00189231;0,00578136;0,00413572;0,00355339;0,0059283;0,0023607;0,00877991;0,00976375;0,0086653;0,00647958;0,00896638;0,00900859;0,00894123;0,00861248;0,00761531;0,00987427;0,00976704;0,00890819;0,0139948;0,0128991;0,0144005;0,0134653;0,0144529;0,0150161;0,0140489;0,0137632;0,0148895;0,01548;0,0146972;0,0141981;0,0136845;0,0130421;0,0155138;0,0161942;0,013165;0,0130167;0,0129616;0,0128632;0,0129398;0,0137997;0,0154881;0,0126941
0,029092;0,0267919;0,0254971;0,0272437;0,0273125;0,0250563;0,0253538;0,0264314;0,0257755;0,0265488;0,0258707;0,0284565;0,0197242;0,0190964;0,0180077;0,0189348;0,017487;0,0186601;0,0185806;0,0177622;0,0176978;0,0175982;0,0195458;0,0191761;0,0109931;0,0117123;0,0105158;0,0106079;0,0105101;0,0119753;0,0125154;0,00931706;0,010822;0,0104427;0,0100752;0,0109265;0,00426578;0,00554904;0,00501102;0,00350896;0,00518844;0,00330987;0,00336216;0,00631193;0,00408568;0,00336636;0,00326377;0,00281885;0,00988894;0,00809443;0,0101899;0,00992531;0,0102497;0,0107001;0,00972809;0,0092978;0,00953189;0,00852319;0,00934931;0,00725403;0,0145566;0,0158333;0,0149798;0,0160339;0,0129643;0,0141372;0,0158225;0,0135434;0,0135558;0,0135782;0,0142064;0,0142815;0,0143771;0,0138257;0,0148904;0,0146954;0,0145391;0,0135625;0,0131409;0,0135543;0,0143743;0,0132411;0,0156344;0,012888
0,0255403;0,0253029;0,0271413;0,0267709;0,0268905;0,0285728;0,0264328;0,0266227;0,0265582;0,0256948;0,027345;0,0264311;0,0173589;0,019562;0,0187766;0,018054;0,0198511;0,0190115;0,018731;0,0188196;0,019729;0,0194031;0,0180199;0,0187171;0,0104001;0,0104846;0,0115735;0,0103096;0,011002;0,0113634;0,0110278;0,00962263;0,0125458;0,0117936;0,00874634;0,0105725;0,00374057;0,00283491;0,0037287;0,00251719;0,00396557;0,00362822;0,0038164;0,00578506;0,00348174;0,00368007;0,00419199;0,00397374;0,00762484;0,00899658;0,00826309;0,00955638;0,00758222;0,00804277;0,00725117;0,00857854;0,00997596;0,00965853;0,00925362;0,00699675;0,0141613;0,0154123;0,0150111;0,0152924;0,0133291;0,01303;0,0162172;0,0148602;0,0132631;0,0149269;0,0145964;0,012381;0,0151207;0,0136026;0,0137479;0,015285;0,0137813;0,0149009;0,0143274;0,016161;0,0150679;0,0143652;0,014515;0,0143721
0,0278518;0,0278231;0,0279024;0,0286945;0,0279873;0,0252748;0,027268;0,0264329;0,0272579;0,0283529;0,0262555;0,0266847;0,019419;0,0192977;0,0188146;0,0195634;0,0201464;0,0173517;0,0188621;0,0193255;0,0192571;0,0186813;0,0202416;0,0183669;0,0115023;0,0118802;0,00979858;0,0108712;0,012224;0,0102289;0,0101986;0,0105673;0,0101567;0,00931857;0,0103724;0,0121095;0,00370035;0,00432635;0,00497753;0,00474395;0,00340809;0,00443056;0,00291131;0,00312764;0,00350873;0,00347984;0,00534305;0,00240914;0,00992653;0,0084855;0,00774994;0,00801584;0,00890515;0,00923085;0,00885406;0,0100586;0,00685;0,00859291;0,00807623;0,0110217;0,0158048;0,0130508;0,0127312;0,0152694;0,0138515;0,0146691;0,0145258;0,014285;0,0153351;0,0140593;0,0139929;0,0134738;0,0140335;0,0135156;0,0126388;0,0139141;0,014521;0,0138234;0,0131631;0,0143763;0,015664;0,0136286;0,0150499;0,0141518
0,0262534;0,0281932;0,0266674;0,0271651;0,0263833;0,0268885;0,0268932;0,0279983;0,027683;0,0303464;0,0257698;0,0270417;0,0188234;0,0182476;0,0189648;0,0181925;0,0182827;0,0182214;0,0172348;0,0186036;0,0200709;0,0212004;0,0187003;0,0174957;0,0101955;0,0122779;0,0105403;0,0100047;0,0108913;0,00973274;0,0107863;0,0112988;0,0116109;0,0110824;0,0108303;0,0116411;0,00325342;0,00424377;0,00254939;0,003213;0,00440977;0,00379569;0,00494923;0,00508374;0,00334173;0,00319507;0,00462187;0,005188;0,00795986;0,00781204;0,00756295;0,00947959;0,00940791;0,00852818;0,00767398;0,00910868;0,00962784;0,00787932;0,00767621;0,00850033;0,0147147;0,0134646;0,0139718;0,0143821;0,0153651;0,013876;0,0154561;0,0143608;0,0126482;0,0133803;0,0143225;0,0137248;0,0123652;0,0147251;0,0151246;0,0140138;0,0155118;0,0150586;0,015958;0,0142695;0,0132152;0,0123356;0,0134485;0,0142634
0,0271549;0,0275;0,0251204;0,0261191;0,0269336;0,0250309;0,0267237;0,0259103;0,025944;0,0280745;0,0268685;0,0264508;0,0197082;0,0210367;0,0182201;0,0191925;0,018844;0,0194084;0,0195989;0,0203338;0,0205024;0,0199219;0,0209921;0,0190688;0,00985668;0,0131915;0,010703;0,0102334;0,0111812;0,0120394;0,0101238;0,0119918;0,0107057;0,010347;0,00975306;0,010838;0,00392979;0,00337832;0,0053284;0,00274484;0,00507581;0,00340232;0,00234165;0,00452362;0,00288603;0,00388283;0,00386638;0,00276198;0,0103201;0,00760952;0,00873117;0,0101865;0,00846457;0,00925482;0,0100055;0,00817864;0,0109555;0,00882844;0,00936612;0,00801675;0,0148364;0,0143263;0,0135529;0,0135617;0,0132229;0,0131283;0,0146076;0,0137246;0,0137103;0,0140584;0,01415;0,0138698;0,0131962;0,012218;0,0131276;0,0132331;0,0148651;0,0137657;0,014314;0,0152938;0,0133036;0,0130291;0,0137726;0,0149544
0,0278254;0,0245382;0,0266098;0,0256483;0,0274535;0,0258122;0,0272465;0,0285477;0,0240115;0,0286172;0,0264546;0,0263839;0,0199373;0,0199764;0,0194443;0,019656;0,0183345;0,0189226;0,0174804;0,0178231;0,0205088;0,01902;0,0204596;0,0179774;0,00925632;0,00937877;0,011235;0,0109527;0,0116973;0,010928;0,0104582;0,00952896;0,0102131;0,0127553;0,011429;0,0107306;0,00318389;0,00270598;0,00389985;0,00402422;0,003232;0,00401204;0,00311154;0,00638057;0,00272384;0,00229839;0,0020731;0,00295814;0,00952613;0,00847707;0,00974836;0,00775517;0,00853081;0,0101837;0,00896581;0,00912181;0,00892584;0,00928486;0,00925757;0,0101437;0,0137522;0,0138827;0,0131018;0,0148416;0,0148927;0,0148092;0,0149802;0,0144676;0,013967;0,0137543;0,0156227;0,0150008;0,0126937;0,0120705;0,0164012;0,013368;0,0122888;0,0144107;0,0141774;0,0128801;0,0143756;0,0143557;0,0144344;0,0137323
0,0280603;0,0294938;0,0271887;0,0283586;0,0268467;0,0278908;0,0279465;0,0247042;0,0271723;0,0250712;0,0271596;0,0264389;0,0192889;0,01799;0,0183125;0,0179798;0,0206552;0,0181466;0,0185837;0,0193154;0,0197861;0,0188066;0,0174483;0,0187274;0,010877;0,0111414;0,0108429;0,0126567;0,0105462;0,0110451;0,0115883;0,0115179;0,0108294;0,00882532;0,00980331;0,00978718;0,00368701;0,00381669;0,00523131;0,00352603;0,00510659;0,00371585;0,004443;0,00189257;0,0039061;0,00490791;0,00449723;0,00328627;0,0100776;0,00949443;0,00858824;0,00845397;0,00677187;0,00739564;0,00793596;0,0084688;0,00893537;0,00894854;0,00869336;0,0087617;0,0131321;0,0143048;0,0135;0,0149633;0,0141057;0,0130565;0,0125939;0,0151325;0,0146397;0,0144106;0,0139482;0,0149121;0,0137204;0,0157286;0,0133221;0,01428;0,0141654;0,0132879;0,0126059;0,0147795;0,0128675;0,0138129;0,0131804;0,0138677
0,0265573;0,0268277;0,0274001;0,0278266;0,0275268;0,0264459;0,0285475;0,026015;0,0266669;0,0263326;0,0278431;0,0260804;0,0193532;0,0196693;0,0187682;0,019392;0,0174779;0,0211509;0,0169426;0,0191089;0,0188077;0,0199575;0,0183059;0,0191316;0,00926686;0,00842429;0,0115457;0,00985818;0,011564;0,0124102;0,00897459;0,0110007;0,0113303;0,0109834;0,0109568;0,0117469;0,00485536;0,00439184;0,00382722;0,00440732;0,00474096;0,00421439;0,00356158;0,00458949;0,00398841;0,0057877;0,00553251;0,00251811;0,00800858;0,00879496;0,00964938;0,00964601;0,0105259;0,00786096;0,00950548;0,00899353;0,00991815;0,00823346;0,00938715;0,00771318;0,014543;0,0140614;0,0138354;0,0141258;0,0136724;0,0143956;0,0140836;0,0136998;0,0141332;0,0163556;0,0134361;0,0148963;0,0143817;0,0128669;0,0157164;0,0170652;0,0144547;0,0134664;0,0154414;0,0140435;0,0154246;0,0141976;0,0131008;0,0148023
0,0279285;0,0266986;0,0265218;0,0281349;0,0277951;0,0274826;0,0278982;0,0254628;0,0261253;0,0259886;0,0282996;0,0264475;0,0174783;0,0197286;0,0180655;0,0195577;0,0191617;0,0200687;0,017462;0,0187656;0,0182036;0,0187739;0,0187436;0,0185796;0,0107457;0,01094;0,0111133;0,0102527;0,010754;0,0131114;0,011014;0,0113813;0,0119316;0,0109633;0,0106305;0,0110018;0,00295866;0,00303935;0,0035705;0,0038935;0,00346429;0,0047769;0,00320756;0,00469042;0,00228099;0,00332028;0,00372698;0,00192074;0,00879197;0,00880377;0,0102048;0,00951373;0,00861284;0,00894648;0,00855677;0,00909515;0,00932717;0,00841719;0,00773588;0,0090199;0,0130518;0,0127966;0,013836;0,0147306;0,0131589;0,0134145;0,0130552;0,0141901;0,0147971;0,0142002;0,014336;0,0156202;0,0121449;0,0132559;0,0140405;0,0144861;0,014448;0,0148407;0,0143753;0,0130135;0,015239;0,0150223;0,0126195;0,0144023
0,0278426;0,0282461;0,028242;0,0267998;0,0269538;0,0259139;0,0269499;0,0274366;0,0276795;0,0256517;0,0250582;0,0269064;0,0190159;0,0179318;0,0202435;0,01749;0,0197372;0,0196487;0,0213739;0,0195401;0,0200422;0,018027;0,0209784;0,0180816;0,00884848;0,0103388;0,0100587;0,0104425;0,0112931;0,0113667;0,00924866;0,0109803;0,0119073;0,0108716;0,00933258;0,00978258;0,00402625;0,00363747;0,0041167;0,00479779;0,0036776;0,00373934;0,00534999;0,00323506;0,00226258;0,00367121;0,0040694;0,00525597;0,00982894;0,00790634;0,0091742;0,00837022;0,00857158;0,00861775;0,00900146;0,0100809;0,0085071;0,0092755;0,00928893;0,0106562;0,0136552;0,0155009;0,0142756;0,0122192;0,0136984;0,0144412;0,014009;0,0128503;0,013365;0,0153559;0,012861;0,0131883;0,0120886;0,0141196;0,014792;0,014147;0,014479;0,0134251;0,0135719;0,0162326;0,0124613;0,0150799;0,0136568;0,0139933
0,0266559;0,0286382;0,0273819;0,0269633;0,0271349;0,0277838;0,0274278;0,0277224;0,0253382;0,0272326;0,0257363;0,0265325;0,0185365;0,0206768;0,0199508;0,0199796;0,0185656;0,0202833;0,0201307;0,0184543;0,0187648;0,0208102;0,0203202;0,0179673;0,0133722;0,0117075;0,0106466;0,0105944;0,0104321;0,00990743;0,00894447;0,00998003;0,00895819;0,011533;0,0101865;0,0101412;0,00404575;0,00327096;0,00375529;0,00468849;0,0041713;0,0050722;0,0063528;0,00233533;0,00475517;0,0036763;0,00430416;0,00426158;0,00808722;0,00853601;0,00947444;0,00789622;0,00884089;0,00848727;0,00782165;0,00960053;0,00963185;0,00954081;0,0101688;0,00899181;0,0132185;0,0137099;0,0147569;0,0133558;0,0141233;0,0159846;0,0132897;0,0135408;0,0158062;0,0146658;0,0130132;0,0127661;0,0151672;0,0127673;0,0139414;0,0144657;0,0134368;0,0142655;0,013264;0,0144143;0,0143259;0,0136176;0,0136186;0,0143891
0,0273641;0,0272235;0,0270237;0,0282206;0,0270774;0,0280399;0,025967;0,0264059;0,0271743;0,02795;0,0273312;0,0261529;0,0195696;0,0192894;0,0200276;0,0193202;0,0188473;0,0180953;0,0193291;0,0177349;0,0202697;0,0166665;0,0196912;0,0184202;0,0103252;0,0121471;0,00919751;0,0111658;0,0108101;0,0118163;0,00915451;0,00928619;0,0109676;0,00972528;0,0103654;0,00983475;0,00591862;0,00353668;0,0030231;0,00417566;0,0040165;0,00303586;0,00406229;0,00458309;0,00306543;0,00263523;0,00330843;0,00325453;0,00784613;0,00917717;0,0108857;0,0106279;0,00816456;0,00845388;0,00695005;0,00824704;0,00907892;0,00890625;0,00861689;0,00877425;0,0116551;0,0133709;0,0130081;0,0144387;0,0139911;0,0134855;0,0126208;0,0139728;0,0142421;0,0135482;0,0133108;0,0133903;0,014901;0,013631;0,0151891;0,0126922;0,013629;0,0143039;0,0132863;0,0130752;0,0136922;0,0142911;0,0148465;0,0143679
